,"AT","EUG","Eugendorf","Eugendorf","5","-23-----","RL","0212",,"4752N 01307E",
,"AT","EUH","Eurenhausen","Eurenhausen",,"0-------","RQ","9307",,,
,"AT","EWD","Eibiswald","Eibiswald","6","1----6--","RL","1107",,"4641N 01550E",
,"AT","EZF","Enzesfeld","Enzesfeld","3","-23-----","RL","0701",,"4755N 01611E",
,"AT","FAA","Frauendorf An Der Au","Frauendorf An Der Au","3","--3-----","RL","1601",,"4823N 01555E",
,"AT","FAS","Fuschl am See","Fuschl am See","5","--3--6--","RL","1301",,"4748N 01318E",
,"AT","FAU","Forstau","Forstau","5","-----6--","RL","1201",,"4722N 01332E",
,"AT","FBB","Fieberbrunn","Fieberbrunn","7","--3-----","RL","0901",,"4729N 01233E",
,"AT","FBG","Frankenburg","Frankenburg","4","--3-----","RL","0401",,"4804N 01329E",
,"AT","FBN","Feuersbrunn","Feuersbrunn","3","--3-----","RL","1301",,"4826N 01547E",
,"AT","FBZ","Sankt Stefan ob Stainz","Sankt Stefan ob Stainz","6","1-------","RL","1107",,"4655N 01515E",
,"AT","FDG","Friedburg","Friedburg","4","-23-----","RL","0701",,"4801N 01314E",
,"AT","FDU","Feistritz an der Drau","Feistritz an der Drau",,"--3-----","RL","0607",,"4642N 01340E",
,"AT","FED","Feldbach","Feldbach","6","-23-----","RL","0307",,"4657N 01553E",
,"AT","FEK","Feldkirchen an der Donau","Feldkirchen an der Donau","4","--3-----","RL","1001",,"4821N 01403E",
,"AT","FEO","Ferndorf","Ferndorf",,"--3-----","RL","0201",,"4644N 01337E",
,"AT","FG7","Achau","Achau",,"1----6--","RQ","0907",,"4840N 16230W",
,"AT","FGN","Fügen","Fugen","7","--3-----","RL","0507",,"4721N 01151E",
,"AT","FHK","Frojach-Katsch","Frojach-Katsch","6","--3-----","RL","0901",,"4707N 01428E",
,"AT","FHR","Fehring","Fehring",,"1-3--6--","RL","0601",,"4656N 01600E",
,"AT","FIS","Fischamend Dorf","Fischamend Dorf","3","--3-----","RL","0501",,"4807N 01636E",
,"AT","FIT","Feistritz im Rosental","Feistritz im Rosental",,"--3-----","RL","0201",,"4631N 01410E",
,"AT","FKC","Feldkirchen bei Graz","Feldkirchen bei Graz","6","-23-----","RL","0701",,"4701N 01527E",
,"AT","FKI","Feldkirchen im Kärnten","Feldkirchen im Karnten",,"-23-----","RL","0607",,"4643N 01405E",
,"AT","FKN","Frauenkirchen","Frauenkirchen",,"-23-----","RL","0607",,"4750N 01656E",
,"AT","FKT","Feldkirch","Feldkirch","8","--3-----","RL","0212",,"4714N 00936E",
,"AT","FLA","Flachau","Flachau","5","--3-----","RQ","1101",,"4720N 01324E",
,"AT","FLH","Ferlach","Ferlach",,"--3-----","RQ","9705",,,
,"AT","FLO","Floridsdorf","Floridsdorf","9","--3-----","RL","0901",,"4815N 01624E",
,"AT","FLT","Frohnleiten","Frohnleiten",,"--3-----","RQ","9705",,,
,"AT","FNA","Freudenau","Freudenau","9","1-3-----","RQ","0901",,"4811N 01626E",
,"AT","FNZ","Fernitz","Fernitz",,"--3-----","RL","0201",,"4833N 01541E",
,"AT","FOH","Fohnsdorf","Fohnsdorf","6","--3-----","RL","0507",,"4712N 01441E",
,"AT","FOR","Fornach","Fornach","4","-23-----","RL","1301",,"4802N 01326E",
,"AT","FPS","Fulpmes","Fulpmes",,"1-3-----","RL","0601",,"4709N 01121E",
,"AT","FRA","Frauendorf","Frauendorf","3","--3-----","RL","1307",,"4833N 01458E",
,"AT","FRB","Freinberg","Freinberg","4","--3-----","RL","1001",,"4834N 01331E","Scharding"
,"AT","FRE","Fresing","Fresing",,"--3-----","RL","0201",,"4645N 01526E",
,"AT","FRH","Friesach","Friesach","2","--3-----","RL","1407",,"4657N 01425E",
,"AT","FRI","Fritzens","Fritzens",,"-23-----","RL","0607",,"4718N 01135E",
,"AT","FRN","Frankenmarkt","Frankenmarkt",,"-23-----","RQ","9709",,,
,"AT","FRT","Frastanz","Frastanz",,"--3-----","RL","0201",,,
,"AT","FSA","Fussach","Fussach",,"-----6--","RL","0601",,"4729N 00939E",
,"AT","FSB","Fischbach","Fischbach","6","--3-----","RL","1607",,"4726N 01539E",
,"AT","FSC","Fisching","Fisching","6","--3-----","RL","1607",,"4710N 01444E",
,"AT","FSD","Freistadt","Freistadt",,"--3-----","RL","0201",,"4830N 01430E",
,"AT","FST","Feistritz","Feistritz",,"--3-----","RQ","9501",,,
,"AT","FSU","Faistenau","Faistenau",,"1-3-----","RL","0601",,"4746N 01313E",
