,"NO","BTH","Botnhamn","Botnhamn","19","1-3-----","RL","0901",,"6931N 01754E",
,"NO","BTN","Botnaneset - Flora","Botnaneset - Flora","14","1-------","AA","1401",,"6137N 00504E",
,"NO","BTS","Brettesnes","Brettesnes","18","1-------","RL","1201",,"6814N 01452E",
,"NO","BUF","Burfjord","Burfjord","19","1-------","AA","1407",,"6956N 02203E",
,"NO","BUG","Bugøynes","Bugoynes","20","1-3-----","RL","0901",,"6958N 02938E",
,"NO","BUU","Bru","Bru","14","--3-----","RL","1301",,"5902N 00539E",
,"NO","BUV","Buvika","Buvika","16","1-3-----","AF","1401",,"6208N 01142E",
,"NO","BVB","Breivikbotn","Breivikbotn","20","1-3-----","RL","0901",,"7035N 02217E",
,"NO","BVG","Berlevåg","Berlevag","20","1--4----","AI","0212",,"7051N 02906E",
,"NO","BVK","Brevik","Brevik","08","1-3-----","AA","1501",,"5903N 00942E",
,"NO","BVL","Brandval","Brandval","04","-23-----","RL","0501",,"6019N 01202E",
,"NO","BVN","Buviken","Buviken","04","--3--6--","RQ","1001",,"6208N 01143E",
,"NO","BVR","Breiviga","Breiviga","11","1-------","AA","1407",,"5905N 00554E",
,"NO","BXK","Bjerkreim","Bjerkreim","11","--3--6--","AA","1401",,"5836N 00607E",
,"NO","BYG","Bygland","Bygland","09","--3-----","RL","0201",,"5851N 00747E",
,"NO","BYN","Byggnes - Karmøy","Byggnes - Karmoy","11","1-------","AA","1407",,"5918N 00518E",
,"NO","BYO","Byremo","Byremo","10","-----6--","RL","1201",,"5826N 00725E",
,"NO","BYR","Byrknesøy","Byrknesoy","14","1-------","AA","1601",,"6054N 00450E",
,"NO","BYS","Bygstad","Bygstad","14","1-------","RL","1007",,"6123N 00540E",
,"NO","DAL","Dal","Dal","02","--3-----","RL","0104",,"6014N 01111E",
,"NO","DBY","Nordby","Nordby","02","1----6--","RL","1807",,"5956N 01134E",
,"NO","DDL","Dragedal","Dragedal","10","--3-----","RL","0901",,"5809N 00702E",
,"NO","DDY","Espenesbogen","Espenesbogen","19","1-------","AA","1407",,"6907N 01745E",
,"NO","DER","Sperrebotn","Sperrebotn","01","1-3-----","AA","1407",,"5927N 01048E",
,"NO","DFJ","Dåfjord","Dafjord","19","1-------","AA","1407",,"6959N 01924E",
,"NO","DGR","Digernes","Digernes","04","--3-----","AA","1401",,"6018N 01205E",
,"NO","DIM","Dimmelsvik","Dimmelsvik","12","1-3-----","RL","0212",,"5957N 00559E",
,"NO","DIR","Dirdal","Dirdal","11","1-------","AA","1501",,"5850N 00610E",
,"NO","DJU","Djupvik","Djupvik","19","1-3-----","RL","0901",,"6945N 02030E",
,"NO","DLS","Dalsoyra","Dalsoyra","14","--3-----","RL","1707",,"6056N 00508E",
,"NO","DMG","Damsgård","Damsgard","12","--3-----","AA","1401",,"6023N 00518E",
,"NO","DOK","Dokka","Dokka","05","-23-----","RL","0212",,"6050N 01005E",
,"NO","DOL","Dolmøy","Dolmoy","16","1-------","AA","1601",,"6339N 00847E",
,"NO","DOM","Dombås","Dombas","05","-23-----","AF","9506",,,
,"NO","DON","Dønna","Donna","18","1-------","AI","9704",,,
,"NO","DRA","Drangedal","Drangedal","08","-----6--","RL","1701",,"5906N 00904E",
,"NO","DRE","Drevsjø","Drevsjo","04","--3-----","AF","9506",,,
,"NO","DRG","Drag","Drag","18","1-------","AA","1501",,"6802N 01604E",
,"NO","DRK","Drøbak","Drobak","02","1-3-----","AA","1501",,"5939N 01037E",
,"NO","DRM","Drammen","Drammen","06","123-----","AA","1501","XND","5944N 01014E",
,"NO","DSF","Dale","Dale","14","1-3-----","AA","1401",,"6122N 00525E",
,"NO","DSN","Nannestad","Nannestad","02","1-------","RQ","0901",,,
,"NO","DUS","Dusavik","Dusavik","11","1-------","RL","0212",,"5900N 00539E",
,"NO","DYD","Dyrstad","Dyrstad","14","1-3-----","RL","0901",,"6146N 00511E",
,"NO","DYL","Dyrøyhamn","Dyroyhamn","19","1-------","AA","1407",,"6901N 01726E",
