,"BG","IHT","Ikhtiman","Ikhtiman","23","--3-----","RL","0501",,"4226N 02349E",
,"BG","IOV","Iovkovo","Iovkovo",,"--3-----","QQ","8201",,,
,"BG","IPR","Isperikh","Isperikh",,"--3-----","RL","0001",,,
,"BG","ISK","Iskar","Iskar","03","--3-----","RL","1601",,"4323N 02729E",
,"BG","ISP","Isperih","Isperih","17","-----6--","RL","0901",,"4371N 02683E",
,"BG","IVL","Ivailovgrad","Ivailovgrad",,"--3-----","RL","0001",,,
,"BG","JAK","Rakitovo","Rakitovo","13","--3-----","RL","0407",,"4159N 02405E",
,"BG","JAM","Jambol","Jambol",,"---4----","AI","9912",,,
,"BG","K2N","Korten","Korten","20","--3-----","RL","1501",,"4240N 02619E",
,"BG","KAL","Kalotina","Kalotina",,"--3-----","QQ","8201",,,
,"BG","KAN","Kapitan-Andreevo","Kapitan-Andreevo",,"--3-----","RL","0212",,"4143N 02619E",
"+","BG","KAO","Kaolinovo","Kaolinovo","27","--3-----","AM","2201",,"4337N 02707E",
,"BG","KAP","Kapitanovtsi","Kapitanovtsi","05","--3-----","RL","1701",,"4402N 02252E",
,"BG","KAR","Kardam","Kardam",,"-2------","QQ","8201",,,
,"BG","KAT","Katunitza","Katunitza","16","--3-----","AA","1007",,,
,"BG","KAV","Kalipetrovo","Kalipetrovo","19","--3-----","RL","1101",,"4405N 02714E",
,"BG","KAZ","Kazichene","Kazichene","23","--3-----","RL","0907",,"4240N 02328E",
,"BG","KBD","Dolni Dabnik","Dolni Dabnik","15","--3-----","RL","1607",,"4324N 02426E",
,"BG","KBR","Kostinbrod","Kostinbrod","22","--3-----","RL","0901",,"4249N 02313E",
,"BG","KBT","Karnobat","Karnobat",,"--3-----","RL","0607",,"4639N 02659E",
,"BG","KDG","Kurdzhali","Kurdzhali",,"--34----","AI","0212",,"4138N 02522E",
,"BG","KHK","Khan Krum","Khan Krum",,"--3-----","RQ","0212",,,
,"BG","KHO","Khaskovo","Khaskovo",,"--3-----","RL","0201",,"4156N 02533E",
,"BG","KJG","Kjustendil","Kjustendil",,"--3-----","RL","0001",,,
,"BG","KNE","Knezha","Knezha",,"-23-----","RL","0701",,"4330N 02405E",
,"BG","KOL","Kulata","Kulata",,"-23-----","AC","8201",,,
,"BG","KOS","Kostenets","Kostenets","23","-23-----","RL","0407",,"4218N 02351E",
,"BG","KOT","Kotel","Kotel","20","--3-----","RL","1601",,"4253N 02627E",
,"BG","KOY","Koynare","Koynare","15","--3-----","RL","1801",,"4321N 02408E",
,"BG","KOZ","Kozloduj","Kozloduj","23","--3--6--","RQ","0901",,"4347N 02344E",
,"BG","KPH","Kaspichan","Kaspichan",,"--3-----","RL","0001",,,
,"BG","KRH","Krushari","Krushari",,"--3-----","AA","1007",,"4349N 02745E",
,"BG","KRL","Klisura","Klisura","22","--3-----","RL","1607",,"4219N 02322E",
,"BG","KRM","Kardzali","Kardzali","26","--3-----","RL","0501",,"4138N 02522E",
,"BG","KRU","Krumovgrad","Krumovgrad","09","--3-----","RL","1601",,"4128N 02539E",
,"BG","KUB","Kubrat","Kubrat","17","--3--6--","RL","0901",,"4348N 02630E",
,"BG","KUK","Kuklen","Kuklen","16","1-3-----","RL","1307",,"4202N 02447E",
,"BG","KUL","Kula","Kula","05","--3-----","RL","1601",,"4353N 02231E",
,"BG","KVN","Kavarna","Kavarna",,"--3-----","RL","0307",,"4326N 02820E",
,"BG","KVO","Karlovo","Karlovo",,"--3-----","RL","0001",,,
,"BG","KYS","Kyustendil","Kyustendil",,"-23-----","RL","0601",,"4217N 02241E",
,"BG","KZK","Kazanlak","Kazanlak","24","--3-----","AA","1007",,,
,"BG","KZN","Kazanluk","Kazanluk",,"--3-----","RQ","9705",,,
,"BG","LCH","Uglen","Uglen","11","--3-----","RL","1607",,"4312N 02419E",
,"BG","LED","Ledenik","Ledenik","04","--3-----","RL","1301",,"4305N 02533E",
,"BG","LES","Leskovets","Leskovets","06","--3-----","RL","1701",,"4342N 02401E",
,"BG","LIA","Liaskovec","Liaskovec","04","-----6--","RL","0901",,"4311N 02572E",
,"BG","LKI","Laki","Laki",,"--3-----","RL","0601",,"4151N 02448E",
,"BG","LKS","Lyaskovets","Lyaskovets","04","-23-----","RL","0501",,"4306N 02543E",
,"BG","LMC","Lyubimets","Lyubimets",,"-23-----","AA","1007",,"4151N 02605E",
,"BG","LOK","Lokorsko","Lokorsko","22","--3-----","RL","0901",,"4278N 02345E",
,"BG","LOM","Lom","Lom",,"0-------","AC","8201",,,
,"BG","LOZ","Lozarevo","Lozarevo","02","--3-----","RQ","1001",,"4246N 02653E",
,"BG","LSD","Levski","Levski",,"--3-----","RL","0001",,,
,"BG","LUK","Lukovit","Lukovit","11","--3-----","RL","1601",,"4312N 02410E",
,"BG","LVP","Lovech","Lovech",,"--3-----","RL","0001",,,
,"BG","LYA","Lyaskovo","Lyaskovo","21","--3-----","RL","1601",,"4148N 02430E",
,"BG","MAB","Marchevo","Marchevo","01","1----6--","RL","1201",,"4136N 02348E",
,"BG","MAD","Madan","Madan","21","--3-----","RL","1601",,"4130N 02457E",
,"BG","MAI","Marikostinovo","Marikostinovo","01","--3-----","AM","2107",,"4126N 02320E",
,"BG","MEL","Melnik","Melnik",,"0-------","RQ","8910",,,
,"BG","MEZ","Mezdra","Mezdra","06","-----6--","RL","0901",,"4315N 02307E",
,"BG","MIE","Mikre","Mikre","11","--3-----","RL","1601",,"4302N 02431E",
,"BG","MIH","Mihalkovo","Mihalkovo","21","--3-----","RL","1601",,"4150N 02425E",
,"BG","MII","Mitrovtsi","Mitrovtsi","12","--3-----","RL","1601",,"4326N 02256E",
,"BG","MIR","Mirkovo","Mirkovo",,"--3-----","RL","0901",,"4242N 02359E",
,"BG","MIZ","Miziya","Miziya",,"-23-----","RL","0601",,"4341N 02351E",
,"BG","MNR","Mednikarovo","Mednikarovo","24","--3-----","RL","0901",,"4207N 02600E",
,"BG","MOT","Momchilgrad","Momchilgrad",,"--3-----","RL","0212",,"4132N 02525E",
,"BG","MTI","Malko Tarnovo","Malko Tarnovo","02","--3-----","AC","0501",,"4159N 02732E",
,"BG","MUC","Musachevo","Musachevo",,"--3-----","RL","0307",,"4206N 02550E",
,"BG","MVY","Mirovyane","Mirovyane","23","--3-----","RL","1607",,"4247N 02318E",
,"BG","NES","Nessebar","Nessebar",,"1-3-----","RL","0307",,"4239N 02744E",
,"BG","NIS","Novi Isar","Novi Isar",,"-23-----","RL","0607",,"4248N 02320E",
,"BG","NLS","Slatina","Slatina","23","--3-----","RL","1607",,"4241N 02323E",
,"BG","NOS","Novo Selo","Novo Selo","16","--3-----","RL","1801",,"4206N 02429E",
,"BG","NPO","Nikopol","Nikopol","15","123-----","RL","0507",,"4341N 02453E",
,"BG","NPZ","Novi Pazar","Novi Pazar",,"--3-----","RL","0001",,,
,"BG","NZG","Nova Zagora","Nova Zagora",,"--3-----","RL","0001",,,
,"BG","OCH","Chelopech","Chelopech","23","-----6--","RQ","1001",,"4242N 02405E",
,"BG","OGN","Ognyanovo","Ognyanovo","13","--3-----","RL","1601",,"4209N 02425E",
,"BG","OKH","Oryakhovo","Oryakhovo",,"123-----","RL","0601",,"4344N 02357E",
,"BG","OLT","Oltomantsi","Oltomantsi",,"--3-----","AC","8201",,,
,"BG","OMU","Omurtag","Omurtag",,"--3-----","RL","0607",,"4306N 02625E",
,"BG","OPK","Opaka","Opaka",,"--3-----","AA","1007",,"4326N 02610E",
,"BG","OPN","Opanets","Opanets","08","--3-----","RL","1707",,"4329N 02747E",
,"BG","ORE","Orehovo","Orehovo",,"--3-----","AA","1007",,,
,"BG","ORI","Orizovo","Orizovo","24","-----6--","RL","0901",,"4202N 02516E",
,"BG","OSI","Osikovo","Osikovo","21","--3-----","RL","1601",,"4154N 02429E",
,"BG","OZA","Montana","Montana",,"--3-----","RL","0001",,,
,"BG","OZD","Samovodene","Samovodene",,"--3-----","RL","0212",,"4308N 02536E",
,"BG","PAV","Pavlikeni","Pavlikeni","02","--3-----","RQ","0901",,,
,"BG","PBA","Pavel Banya","Pavel Banya","24","--3-----","RL","1401",,"4236N 02512E",
,"BG","PDA","Provadiya","Provadiya",,"--3-----","RL","0001",,,
,"BG","PDV","Plovdiv","Plovdiv",,"---4----","AI","9601",,,
,"BG","PEC","Peshtera","Peshtera",,"--3-----","RL","0001",,,
,"BG","PEG","Petrich","Petrich",,"--3-----","RL","0001",,,
,"BG","PIR","Pirdop","Pirdop","23","--3-----","RL","0407",,"4242N 02411E",
,"BG","PIV","Pavlikeni","Pavlikeni","04","--3-----","RL","1601",,"4314N 02518E",
,"BG","PLO","Manole","Manole","16","--3-----","RL","1607",,"4211N 02456E",
,"BG","PLV","Zhitnitsa","Zhitnitsa","16","--3-----","RL","1607",,"4223N 02442E",
,"BG","PNZ","Pernik","Pernik",,"--3-----","RL","0001",,,
,"BG","POD","Podayva","Podayva","17","1-------","RQ","0901",,,
,"BG","POK","Popovo","Popovo",,"--3-----","RL","0001",,,
,"BG","POR","Pomorie","Pomorie",,"--3-----","RL","0001",,,
,"BG","PPE","Panagyurishte","Panagyurishte","13","-----6--","RL","0901",,"4205N 02418E",
,"BG","PRA","Pravets","Pravets",,"--3-----","RL","0701",,"4254N 02355E",
,"BG","PRE","Preslaven","Preslaven","24","--3-----","RL","1101",,"4225N 02545E",
,"BG","PRO","Radinovo","Radinovo","16","-----6--","RL","0901",,"4211N 02438E",
,"BG","PRS","Perushtitsa","Perushtitsa",,"0-------","RQ","9705",,,
,"BG","PSA","Stryama","Stryama","16","-----6--","RL","0901",,"4215N 02453E",
,"BG","PSC","Preslav","Preslav",,"--3-----","RL","0001",,,
,"BG","PTH","Petarch","Petarch","23","--3-----","RL","1407",,"4250N 02308E",
,"BG","PTK","Trastenik","Trastenik","15","-----6--","RL","0901",,"4331N 02428E",
,"BG","PVL","Pavel","Pavel",,"--3-----","AA","1007",,"4328N 02531E",
,"BG","PVM","Parvomai","Parvomai","16","-----6--","RL","0901",,"4201N 02521E",
,"BG","PVN","Pleven","Pleven",,"---4----","AI","9912",,,
,"BG","PVT","Parvenets","Parvenets","16","--3-----","RL","1601",,"4204N 02440E",
,"BG","PZA","Pazardzhik","Pazardzhik",,"--3-----","RL","0001",,,
,"BG","QVJ","Vrazhdebna","Vrazhdebna",,"--3-----","RL","0907",,"4241N 02324E",
,"BG","QZX","Vetrino","Vetrino","03","--3-----","RL","1501",,"4319N 02726E",
,"BG","RAK","Rakovski","Rakovski","16","--3--6--","RL","0901",,"4218N 02458E",
,"BG","RAN","Grancharovo","Grancharovo","19","--3-----","RL","2001",,"4343N 02707E",
,"BG","RAZ","Razlog","Razlog","23","-23-----","RL","0407",,"4153N 02328E",
,"BG","RDI","Radomir","Radomir",,"--3-----","RL","0001",,,
,"BG","RDU","Ruse","Ruse",,"1234----","AC","0607",,"4351N 02558E",
,"BG","RDV","Radnevo","Radnevo",,"--3-----","RL","0201",,"4218N 02557E",
,"BG","RDZ","Rudozem","Rudozem","21","--3-----","AA","1007",,"4129N 02451E",
,"BG","RGL","Razgrad","Razgrad",,"--3-----","RL","0001",,,
,"BG","RKM","Kermen","Kermen","20","--3-----","RL","1607",,"4230N 02615E",
,"BG","RLO","Radilovo","Radilovo","13","--3-----","AM","2007",,"4205N 02418E",
,"BG","RNS","Resen","Resen","04","--3-----","RL","1607",,"4312N 02533E",
,"BG","ROO","Kolarovo","Kolarovo","26","--3-----","RL","1207",,"4158N 02602E",
,"BG","S3W","Straldzha","Straldzha","28","1-3-----","RL","1407",,"4236N 02641E",
,"BG","S8P","Starosel","Starosel","16","--3-----","RL","1501",,"4229N 02434E",
,"BG","SAD","Sadovo","Sadovo","16","--3-----","RL","1407",,"4207N 02455E",
,"BG","SAE","Saedinenie","Saedinenie","16","-23-----","RL","0701",,"4216N 02433E",
,"BG","SAM","Samokov","Samokov","23","--3-----","RL","0501",,"4220N 02333E",
,"BG","SBP","Sopot","Sopot",,"--3-----","RL","0001",,,
,"BG","SBV","Stambolovo","Stambolovo","26","--3-----","RL","1601",,"4146N 02539E",
,"BG","SDE","Sredets","Sredets","24","--3-----","RL","0901",,"4215N 02540E",
,"BG","SDM","Sandanski","Sandanski",,"--3-----","RL","0001",,,
,"BG","SDV","Stanke Dimitrov","Stanke Dimitrov",,"--3-----","RQ","9705",,,
,"BG","SEI","Seslavtsi","Seslavtsi","23","--3-----","RL","1601",,"4247N 02331E",
,"BG","SEL","Selcha","Selcha","21","--3-----","RL","1601",,"4150N 02423E",
,"BG","SHI","Shiroka Laka","Shiroka Laka","21","--3-----","RL","1601",,"4141N 02435E",
,"BG","SHU","Malomir","Malomir","27","--3-----","RL","1607",,"4302N 02643E",
,"BG","SIE","Suedinenie","Suedinenie","25","--3-----","RL","1607",,"4319N 02638E",
,"BG","SIL","Paisievo","Paisievo","19","--3-----","RL","1607",,"4347N 02658E",
,"BG","SKA","Koprivshtitsa","Koprivshtitsa","23","-----6--","RL","0901",,"4238N 02421E",
,"BG","SKP","Pliska","Pliska","27","--3-----","RL","1401",,"4322N 02707E",
,"BG","SLI","Stanke Lisitchkovo","Stanke Lisitchkovo",,"--3-----","AC","0212",,"4159N 02256E",
,"BG","SLN","Slivnitsa","Slivnitsa","23","--3-----","RL","1601",,"4251N 02302E",
,"BG","SLO","Slavyanovo","Slavyanovo","25","--3-----","RL","1601",,"4316N 02611E",
,"BG","SLP","Sliven","Sliven",,"--3-----","RL","0001",,,
,"BG","SLS","Silistra","Silistra",,"1--4----","AI","9601",,,
,"BG","SLU","Sevlievo","Sevlievo",,"--3-----","RL","0001",,,
,"BG","SLV","Slivo Pole","Slivo Pole","18","--3-----","RL","1307",,"4357N 02612E",
,"BG","SML","Smolyan","Smolyan",,"--3-----","RL","0701",,"4135N 02442E",
,"BG","SMN","Shumen","Shumen",,"-23-----","RL","0601",,"4316N 02655E",
,"BG","SNA","Surnitsa","Surnitsa","16","--3-----","RL","0407",,"4144N 02402E",
,"BG","SNK","Sveti Nikola","Sveti Nikola","08","--3-----","RL","1601",,"4326N 02829E",
,"BG","SOF","Sofia","Sofia","22","-2-45---","AI","1601",,"4241N 02319E",
,"BG","SOM","Somovit","Somovit",,"1-------","QQ","8201",,,
"+","BG","SOV","Samuilovo","Samuilovo","01","--3-----","AM","2201",,"4122N 02305E",
,"BG","SOZ","Sozopol","Sozopol",,"1-3-----","RL","0307",,"4225N 02742E",
,"BG","SRL","Sungurlare","Sungurlare","02","--3-----","RL","1601",,"4246N 02647E",
,"BG","STA","Stamboliyski","Stamboliyski","16","-23-----","RL","0701",,"4208N 02433E",
,"BG","STO","Stomanevo","Stomanevo","21","--3-----","RL","1601",,"4149N 02425E",
,"BG","SUW","Shumen","Shumen",,"--3-----","RL","0001",,,
,"BG","SUZ","Suhindol","Suhindol",,"--3-----","RL","0001",,,
,"BG","SVG","Svoge","Svoge",,"-23-----","AA","1007",,"4258N 02320E",
,"BG","SVI","Svistov","Svistov",,"1-------","AC","8201",,,
,"BG","SVZ","Svishtov","Svishtov","04","-----6--","RQ","1001",,"4337N 02521E",
,"BG","SWG","Svilengrad","Svilengrad",,"-23-----","AC","8201",,,
,"BG","SWQ","Slavyantsi","Slavyantsi",,"--3-----","RL","0212",,"4246N 02644E",
,"BG","SZR","Stara Zagora","Stara Zagora",,"--34----","AI","9601",,,
,"BG","TAD","Tvardica","Tvardica","20","-----6--","RL","0901",,"4207N 02509E",
,"BG","TBA","Tsalapitsa","Tsalapitsa","16","--3-----","RL","1607",,"4211N 02434E",
,"BG","TER","Tervel","Tervel","08","--3-----","RL","1501",,"4345N 02724E",
,"BG","TGA","Topolovgrad","Topolovgrad",,"--3-----","RL","0001",,,
,"BG","TGV","Targovishte","Targovishte","25","-234----","AI","1501",,"4315N 02635E",
,"BG","TJM","Trojan","Trojan",,"--3-----","RL","0001",,,
,"BG","TKV","Tserkovski","Tserkovski","02","--3-----","RL","1701",,"4236N 02653E",
,"BG","TLI","Lomci","Lomci","25","-----6--","RL","0901",,"4343N 02635E",
,"BG","TOL","Tolbuhin","Tolbuhin",,"--3-----","AC","8201",,,
,"BG","TOS","General-Toshevo","General-Toshevo","08","--3-----","RL","1601",,"4342N 02802E",
,"BG","TPL","Topoli","Topoli","03","--3-----","AA","1007",,,
,"BG","TRA","Tryavna","Tryavna","07","-23-----","RL","0407",,"4252N 02530E",
,"BG","TRD","Trud","Trud","16","--3-----","RL","1401",,"4214N 02444E",
,"BG","TRN","Tran","Tran","14","--3-----","RL","1601",,"4250N 02239E",
,"BG","TRP","Tutrakan","Tutrakan",,"--3-----","RL","0001",,,
,"BG","TRU","Trudovets","Trudovets","22","--3-----","RL","1101",,"4255N 02350E",
,"BG","TRV","Tsarevo","Tsarevo","02","--3--6--","AA","1007",,"4210N 02751E",
,"BG","TRY","Troyan","Troyan","11","--3-----","RL","1601",,"4253N 02442E",
,"BG","TSA","Tsaratsovo","Tsaratsovo","16","--3-----","RL","1501",,"4212N 02441E",
,"BG","TTV","Teteven","Teteven","11","--3-----","RL","0507",,"4255N 02416E",
,"BG","VAR","Varna","Varna",,"1--4----","AI","9601",,,
,"BG","VAS","Varshets","Varshets","02","--3-----","RQ","0901",,,
,"BG","VAZ","Varna-Zapad","Varna-Zapad",,"1-------","QQ","8201",,,
,"BG","VBS","Bjala Slatina","Bjala Slatina","06","--3--6--","RL","0901",,,
,"BG","VCA","Chernook","Chernook","03","--3-----","RL","1607",,"4308N 02713E",
,"BG","VDL","Valchi Dol","Valchi Dol","03","-----6--","RL","0901",,"4304N 02755E",
,"BG","VDM","Vardim","Vardim","04","-----6--","RL","1301",,"4337N 02521E",
,"BG","VDN","Rabisha","Rabisha","05","--3-----","RL","1607",,"4343N 02236E",
,"BG","VDV","Streltsi","Streltsi","16","--3-----","RL","1607",,"4223N 02455E",
,"BG","VEO","Verinsko","Verinsko","23","--3-----","RL","1601",,"4229N 02345E",
,"BG","VEP","Veliki Preslav","Veliki Preslav","27","--3-----","RL","1601",,"4310N 02649E",
,"BG","VID","Vidin","Vidin",,"1234----","AI","9601",,,
,"BG","VKD","Krivodol","Krivodol","12","--3-----","RL","1607",,"4345N 02313E",
,"BG","VLE","Velingrad","Velingrad",,"--3-----","RL","0001",,,
,"BG","VNT","Venets","Venets",,"-23-----","RL","0507",,"4238N 02648E",
,"BG","VRA","Vratza","Vratza","06","-----6--","RL","0901",,"4321N 02356E",
,"BG","VRE","Vraca","Vraca",,"--3-----","RL","0001",,,
,"BG","VRN","Drenov","Drenov","11","--3-----","RL","1607",,"4317N 02451E",
,"BG","VSA","Vratsa","Vratsa","06","--3-----","RL","1707",,"4312N 02333E",
,"BG","VT4","Byala Cherkva","Byala Cherkva","04","1-3-----","RL","1401",,"4312N 02518E",
,"BG","VTC","Vrska Cuka","Vrska Cuka",,"--3-----","AC","0212",,"4350N 02223E",
,"BG","VTG","Bratsigovo","Bratsigovo","13","--3-----","RL","1607",,"4201N 02422E",
,"BG","VTT","Veliko Tarnovo","Veliko Tarnovo",,"--3-----","RL","0001",,,
