,"TZ","NCH","Nachingwea","Nachingwea",,"---4----","AI","9601",,,
,"TZ","NZG","Nzega","Nzega",,"--3-----","RL","0201",,"0337S 03356E",
,"TZ","PAN","Pangani","Pangani",,"1-------","QQ","8103",,,
,"TZ","PMA","Pemba","Pemba",,"1--4----","AI","9601",,,
,"TZ","RIJ","Rijiju","Rijiju",,"1-------","QQ","8103",,,
,"TZ","SAJ","Sanya Juu","Sanya Juu","09","--3-----","RL","1301",,"0311S 03704E",
,"TZ","SAM","Samanga","Samanga",,"1-------","QQ","8103",,,
,"TZ","SEU","Seronera","Seronera",,"---4----","AI","0001",,,
,"TZ","SGD","Singida","Singida","23","--3-----","RL","1601",,"0449S 03445E",
,"TZ","SGX","Songea","Songea",,"---4----","AI","9601",,,
,"TZ","SHI","Shirati","Shirati","13","--3-----","RL","1101",,"0108S 03359E",
,"TZ","SHY","Shinyanga","Shinyanga",,"---4----","AI","0001",,,
,"TZ","SUT","Sumbawanga","Sumbawanga",,"---4----","AI","0001",,,
,"TZ","TBO","Tabora","Tabora",,"---4----","AI","9601",,,
,"TZ","TGT","Tanga","Tanga",,"1--4----","AI","9601",,,
,"TZ","TKQ","Kigoma","Kigoma",,"1--4----","AI","9601",,,
,"TZ","TUN","Tunduna","Tunduna",,"--3-----","QQ","8103",,,
,"TZ","WHA","Wesha","Wesha",,"0-------","RQ","9811",,,
,"TZ","XMI","Masasi","Masasi",,"---4----","AI","0001",,,
,"TZ","YOB","Yombo","Yombo","19","--3-----","RL","0701",,"0635S 03850E",
,"TZ","ZNZ","Zanzibar","Zanzibar",,"1--45---","AI","9601",,,
