,"SI","K45","Cirkovce","Cirkovce","045","--3-----","RL","1601",,"4624N 01545E",
,"SI","K46","Breginj","Breginj","046","--3-----","RL","1601",,"4615N 01325E",
,"SI","K47","Kobilje","Kobilje","047","--3-----","RL","1601",,"4641N 01623E",
,"SI","K48","Kocevska Reka","Kocevska Reka","048","--3-----","RL","1601",,"4534N 01447E",
,"SI","K52","Golnik","Golnik","052","--3-----","RL","1601",,"4620N 01420E",
,"SI","K53","Gozd Martuljek","Gozd Martuljek","053","--3-----","RL","1601",,"4629N 01350E",
,"SI","K56","Kuzma","Kuzma","056","--3-----","RL","1601",,"4650N 01605E",
,"SI","KCV","Kocevje","Kocevje",,"--3-----","RL","9901",,,
,"SI","KG5","Mojstrana","Mojstrana","053","--3-----","RL","1601",,"4627N 01356E",
,"SI","KID","Kidricevo","Kidricevo","045","-23-----","RL","0901",,"4624N 01547E",
,"SI","KJK","Kojsko","Kojsko","007","--3-----","RL","1601",,"4600N 01334E",
,"SI","KJN","Marezige","Marezige","050","--3-----","RL","1307",,"4530N 01348E",
,"SI","KL5","Lesicno","Lesicno","051","--3-----","RL","1601",,"4606N 01530E",
,"SI","KMD","Komenda","Komenda","164","--3-----","RL","1601",,"4612N 01432E",
,"SI","KMK","Stahovica","Stahovica","043","--3-----","RL","0901",,"4616N 01436E",
,"SI","KNK","Kamnik","Kamnik",,"--3-----","RL","9901",,,
,"SI","KO5","Kozje","Kozje","051","--3-----","RL","1601",,"4604N 01533E",
,"SI","KOB","Kobarid","Kobarid","046","-----6--","RL","1007",,"4615N 01335E",
,"SI","KOM","Komen","Komen",,"-----6--","RL","1107",,"4548N 13445E",
,"SI","KOP","Koper","Koper",,"1-------","RL","0201",,,
,"SI","KOS","Kostel","Kostel","165","--3-----","RL","1601",,"4530N 01454E",
,"SI","KOZ","Kozina","Kozina","035","-23-----","RL","0901",,"4337N 01356E",
,"SI","KP5","Podsreda","Podsreda","051","--3-----","RL","1601",,"4602N 01535E",
,"SI","KRA","Kranjska Gora","Kranjska Gora","053","-----6--","RL","1007",,"4629N 01347E",
,"SI","KRI","Krize","Krize","131","-----6--","RL","1201",,"4620N 01418E",
,"SI","KRJ","Kranj","Kranj",,"--3-----","RL","9901",,,
,"SI","KRK","Krsko","Krsko","054","-23-----","RL","0901",,"4557N 01529E",
,"SI","KRM","Krmelj","Krmelj","110","--3-----","RL","1601",,"4559N 01511E",
,"SI","KRO","Kropa","Kropa","102","--3-----","RQ","0907",,"4617N 14120E",
,"SI","KRZ","Krizevci","Krizevci","166","--3-----","RL","1601",,"4633N 01608E",
,"SI","KST","Kostanjevica na Krki","Kostanjevica na Krki",,"--3-----","RL","0601",,"4551N 01525E",
,"SI","KUN","Kungota","Kungota","055","--3-----","RL","1601",,"4625N 01547E",
,"SI","L58","Cerkvenjak","Cerkvenjak","058","--3-----","RL","1601",,"4634N 01556E",
,"SI","L59","Dobrovnik","Dobrovnik","059","--3-----","RL","1601",,"4639N 01621E",
,"SI","L63","Krizevci pri Ljutomeru","Krizevci pri Ljutomeru","063","--3-----","RL","1601",,"4634N 01608E",
,"SI","L66","Draga","Draga","066","--3-----","RL","1601",,"4538N 01439E",
,"SI","L67","Luce","Luce","067","--3-----","RL","1601",,"4621N 01444E",
,"SI","L68","Blagovica","Blagovica","068","--3-----","RL","1601",,"4610N 01448E",
,"SI","L8L","Ljubno Ob Savinji","Ljubno Ob Savinji","062","--3-----","RL","1601",,"4620N 01450E",
,"SI","LAS","Lasko","Lasko","057","-23-----","RL","0901",,"4609N 01514E",
,"SI","LBC","Ljubecna","Ljubecna","011","--3-----","RL","1601",,"4614N 01519E",
,"SI","LBU","Limbus","Limbus","070","--3-----","RL","1301",,"4633N 01535E",
,"SI","LCJ","Lucija","Lucija",,"--3-----","RL","1207",,"4529N 01336E",
,"SI","LI6","Dole Pri Litiji","Dole Pri Litiji","060","--3-----","RL","1601",,"4602N 01501E",
,"SI","LJB","Ljubno","Ljubno","062","--3-----","RL","1601",,"4612N 04130E",
,"SI","LJR","Ljutomer","Ljutomer",,"--3-----","RL","0201",,,
,"SI","LJU","Ljubljana","Ljubljana",,"---45---","AI","9601",,,
,"SI","LND","Lovrenc na Dravskem Polju","Lovrenc na Dravskem Polju","045","--3-----","RL","1601",,"4622N 01546E",
,"SI","LNP","Lovrenc na Pohorju","Lovrenc na Pohorju","108","--3-----","RL","1601",,"4632N 01523E",
,"SI","LOC","Loce","Loce","009","--3-----","RL","1301",,"4553N 01540E",
,"SI","LOD","Log-Dragomer","Log-Dragomer","208","--3-----","RL","1601",,"4600N 01422E",
